genus,organism_name,assembly_id
Aspergillus,Aspergillus sclerotioniger CBS 115572,GCA_003184525.1
Aspergillus,Aspergillus sclerotiorum,GCA_000530345.1
Aspergillus,Aspergillus sclerotiorum,GCA_025592505.1
Aspergillus,Aspergillus sergii,GCA_009193525.1
Aspergillus,Aspergillus similis,GCA_047715515.1
Aspergillus,Aspergillus sojae,GCA_008274985.1
Aspergillus,Aspergillus sojae,GCA_009687765.1
Aspergillus,Aspergillus sojae,GCA_009687785.1
Aspergillus,Aspergillus sojae,GCA_009687805.1
Aspergillus,Aspergillus sojae,GCA_046127495.1
Aspergillus,Aspergillus sojae NBRC 4239,GCA_000226655.2
Aspergillus,Aspergillus sp. 'subgen. Cremei',GCA_019976455.1
Aspergillus,Aspergillus sp. 2663,GCA_016880755.1
Aspergillus,Aspergillus sp. 2NF922,GCA_023625275.1
Aspergillus,Aspergillus sp. 2NF923,GCA_023625115.1
Aspergillus,Aspergillus sp. 2NF925,GCA_023625195.1
Aspergillus,Aspergillus sp. A31,GCA_016162245.1
Aspergillus,Aspergillus sp. ADI1,GCA_020615375.1
Aspergillus,Aspergillus sp. AS01,GCA_036986335.1
Aspergillus,Aspergillus sp. ATCC 12892,GCA_002894705.1
Aspergillus,Aspergillus sp. B102-05B,GCA_037042565.1
Aspergillus,Aspergillus sp. B3601,GCA_023625155.1
Aspergillus,Aspergillus sp. B3605,GCA_023625035.1
Aspergillus,Aspergillus sp. DX121-18F,GCA_037042555.1
Aspergillus,Aspergillus sp. DX7217,GCA_037042595.1
Aspergillus,Aspergillus sp. F3601,GCA_023619735.1
Aspergillus,Aspergillus sp. F3603,GCA_023627655.1
Aspergillus,Aspergillus sp. F3604,GCA_023619485.1
Aspergillus,Aspergillus sp. F3605,GCA_023619445.1
Aspergillus,Aspergillus sp. GBTC2 WXH,GCA_026119255.1
Aspergillus,Aspergillus sp. GbtcF1,GCA_019176365.1
Aspergillus,Aspergillus sp. GbtcF2,GCA_019176375.1
Aspergillus,Aspergillus sp. HF37,GCA_003698115.1
Aspergillus,Aspergillus sp. JS3-R5,GCA_019775315.1
Aspergillus,Aspergillus sp. M3605,GCA_023619345.1
Aspergillus,Aspergillus sp. M3606,GCA_023619275.1
Aspergillus,Aspergillus sp. MA 6037,GCA_003138035.1
Aspergillus,Aspergillus sp. MA 6038,GCA_003004525.2
Aspergillus,Aspergillus sp. MA 6041,GCA_003138005.1
Aspergillus,Aspergillus sp. MA 6041,GCA_025768905.1
Aspergillus,Aspergillus sp. MA 6041,GCA_025768925.1
Aspergillus,Aspergillus sp. MEXU 27854,GCA_019721355.1
Aspergillus,Aspergillus sp. P7301S-1,GCA_037042525.1
Aspergillus,Aspergillus sp. PA2101,GCA_023619705.1
Aspergillus,Aspergillus sp. PA3604,GCA_023624935.1
Aspergillus,Aspergillus sp. PA40-03,GCA_023618985.1
Aspergillus,Aspergillus sp. PB2407,GCA_023619755.1
Aspergillus,Aspergillus sp. PB4102,GCA_023619575.1
Aspergillus,Aspergillus sp. PB4105,GCA_023618955.1
Aspergillus,Aspergillus sp. PB4106,GCA_023619455.1
Aspergillus,Aspergillus sp. PG119-06,GCA_037042605.1
Aspergillus,Aspergillus sp. PG3603,GCA_023619615.1
Aspergillus,Aspergillus sp. PG3606C,GCA_023625255.1
Aspergillus,Aspergillus sp. PG3606D,GCA_023619545.1
Aspergillus,Aspergillus sp. PG3608,GCA_023619555.1
Aspergillus,Aspergillus sp. PH2503,GCA_023619285.1
Aspergillus,Aspergillus sp. PH3601,GCA_023618865.1
Aspergillus,Aspergillus sp. PK2410,GCA_023619325.1
Aspergillus,Aspergillus sp. PM3601,GCA_023625295.1
Aspergillus,Aspergillus sp. PM3602,GCA_023618995.1
Aspergillus,Aspergillus sp. PM3604,GCA_025768815.1
Aspergillus,Aspergillus sp. PYS2105,GCA_023619375.1
Aspergillus,Aspergillus sp. PYS4201,GCA_023627435.1
Aspergillus,Aspergillus sp. PYS4240,GCA_023627495.1
Aspergillus,Aspergillus sp. PYS4241,GCA_023627515.1
Aspergillus,Aspergillus sp. R109-04A,GCA_037042665.1
Aspergillus,Aspergillus sp. R1430,GCA_023625135.1
Aspergillus,Aspergillus sp. R2302,GCA_023627595.1
Aspergillus,Aspergillus sp. R2305,GCA_023627615.1
Aspergillus,Aspergillus sp. R2407,GCA_023627575.1
Aspergillus,Aspergillus sp. R2504,GCA_023627395.1
Aspergillus,Aspergillus sp. R2506,GCA_023625075.1
Aspergillus,Aspergillus sp. R2804,GCA_023619725.1
Aspergillus,Aspergillus sp. R3602,GCA_023618935.1
Aspergillus,Aspergillus sp. R3607,GCA_023627635.1
Aspergillus,Aspergillus sp. S1107B,GCA_023627455.1
Aspergillus,Aspergillus sp. S1702,GCA_023619415.1
Aspergillus,Aspergillus sp. S1801,GCA_023627555.1
Aspergillus,Aspergillus sp. S1802E,GCA_023627535.1
Aspergillus,Aspergillus sp. S1902Y,GCA_023627675.1
Aspergillus,Aspergillus sp. S1903S,GCA_023619515.1
Aspergillus,Aspergillus sp. S1905,GCA_023619655.1
Aspergillus,Aspergillus sp. S2101G,GCA_023625215.1
Aspergillus,Aspergillus sp. S2103,GCA_023619405.1
Aspergillus,Aspergillus sp. S2105,GCA_023619605.1
Aspergillus,Aspergillus sp. S2109,GCA_023619645.1
Aspergillus,Aspergillus sp. S2111G.1,GCA_023625175.1
Aspergillus,Aspergillus sp. S2111Y,GCA_023625095.1
Aspergillus,Aspergillus sp. S2805,GCA_023627695.1
Aspergillus,Aspergillus sp. S3505,GCA_023627475.1
Aspergillus,Aspergillus sp. S3602,GCA_023625055.1
Aspergillus,Aspergillus sp. S3605,GCA_023625235.1
Aspergillus,Aspergillus sp. S3606,GCA_023619495.1
Aspergillus,Aspergillus sp. S4401N,GCA_023619365.1
Aspergillus,Aspergillus sp. S4402,GCA_023619295.1
Aspergillus,Aspergillus sp. WHUF0304,GCA_042767195.1
Aspergillus,Aspergillus sp. Z5,GCA_001044295.1
Aspergillus,Aspergillus sp. Z5,GCA_025765985.1
Aspergillus,Aspergillus sp. Z5,GCA_025766015.1
Aspergillus,Aspergillus sparsus,GCA_027569235.1
Aspergillus,Aspergillus spectabilis,GCA_047715635.1
Aspergillus,Aspergillus spinulosporus,GCA_003574815.1
Aspergillus,Aspergillus spinulosporus,GCA_013305485.1
Aspergillus,Aspergillus spinulosporus,GCA_041684735.1
Aspergillus,Aspergillus spinulosporus,GCA_041684775.1
Aspergillus,Aspergillus spinulosporus,GCA_041684795.1
Aspergillus,Aspergillus spinulosporus,GCA_041684815.1
Aspergillus,Aspergillus spinulosporus,GCA_041684835.1
Aspergillus,Aspergillus spinulosporus,GCA_041684855.1
Aspergillus,Aspergillus spinulosporus,GCA_041684875.1
Aspergillus,Aspergillus spinulosporus,GCA_041684895.1
Aspergillus,Aspergillus spinulosporus,GCA_041729795.1
Aspergillus,Aspergillus spinulosporus,GCA_047715645.1
Aspergillus,Aspergillus stella-maris,GCA_047715825.1
Aspergillus,Aspergillus steynii IBT 23096,GCA_002849105.1
Aspergillus,Aspergillus subversicolor,GCA_037044295.1
Aspergillus,Aspergillus sydowii,GCA_009193685.1
Aspergillus,Aspergillus sydowii,GCA_009828905.1
Aspergillus,Aspergillus sydowii,GCA_026319385.1
Aspergillus,Aspergillus sydowii,GCA_026319405.1
Aspergillus,Aspergillus sydowii,GCA_034192605.1
Aspergillus,Aspergillus sydowii,GCA_040113305.1
Aspergillus,Aspergillus sydowii,GCA_050948135.1
Aspergillus,Aspergillus sydowii CBS 593.65,GCA_001890705.1
Aspergillus,Aspergillus taichungensis,GCA_002850765.1
Aspergillus,Aspergillus tamarii,GCA_008973505.1
Aspergillus,Aspergillus tamarii,GCA_008973515.1
Aspergillus,Aspergillus tamarii,GCA_009193485.1
Aspergillus,Aspergillus tamarii,GCA_023619855.1
Aspergillus,Aspergillus tamarii,GCA_023619995.1
Aspergillus,Aspergillus tamarii,GCA_023973455.1
Aspergillus,Aspergillus tamarii,GCA_029962655.1
Aspergillus,Aspergillus tamarii,GCA_030556085.1
Aspergillus,Aspergillus tanneri,GCA_003426965.1
Aspergillus,Aspergillus tanneri,GCA_004796565.1
Aspergillus,Aspergillus tanneri,GCA_004798825.1
Aspergillus,Aspergillus tennesseensis,GCA_037043975.1
Aspergillus,Aspergillus terreus,GCA_001630395.1
Aspergillus,Aspergillus terreus,GCA_002749855.1
Aspergillus,Aspergillus terreus,GCA_002930435.1
Aspergillus,Aspergillus terreus,GCA_009014675.2
Aspergillus,Aspergillus terreus,GCA_009834425.1
Aspergillus,Aspergillus terreus,GCA_009932835.1
Aspergillus,Aspergillus terreus,GCA_015266375.1
Aspergillus,Aspergillus terreus,GCA_015333565.1
Aspergillus,Aspergillus terreus,GCA_016808415.1
Aspergillus,Aspergillus terreus,GCA_023625495.1
Aspergillus,Aspergillus terreus,GCA_023625515.1
Aspergillus,Aspergillus terreus,GCA_023625535.1
Aspergillus,Aspergillus terreus,GCA_023625575.1
Aspergillus,Aspergillus terreus,GCA_033632065.1
Aspergillus,Aspergillus terreus,GCA_034642025.1
Aspergillus,Aspergillus terreus,GCA_037041615.1
Aspergillus,Aspergillus terreus,GCA_037041815.1
Aspergillus,Aspergillus terreus,GCA_049862995.1
Aspergillus,Aspergillus terreus,GCA_054661595.1
Aspergillus,Aspergillus terreus ATCC 20542,GCA_000166915.1
Aspergillus,Aspergillus terreus NIH2624,GCA_000149615.1
Aspergillus,Aspergillus terricola var. indicus,GCA_047715525.1
Aspergillus,Aspergillus tetrazonus,GCA_045791975.1
Aspergillus,Aspergillus texensis,GCA_024668715.1
Aspergillus,Aspergillus texensis,GCA_046128075.1
Aspergillus,Aspergillus thermomutatus,GCA_002237265.2
Aspergillus,Aspergillus toxicus (nom. inval.),GCA_046128015.1
Aspergillus,Aspergillus transmontanensis,GCA_009193505.1
Aspergillus,Aspergillus tubingensis,GCA_010614855.1
Aspergillus,Aspergillus tubingensis,GCA_013340325.1
Aspergillus,Aspergillus tubingensis,GCA_019805365.1
Aspergillus,Aspergillus tubingensis,GCA_019827425.1
Aspergillus,Aspergillus tubingensis,GCA_019827445.1
Aspergillus,Aspergillus tubingensis,GCA_019827465.1
Aspergillus,Aspergillus tubingensis,GCA_019827565.1
Aspergillus,Aspergillus tubingensis,GCA_019828785.1
Aspergillus,Aspergillus tubingensis,GCA_027923605.1
Aspergillus,Aspergillus tubingensis,GCA_027923625.1
Aspergillus,Aspergillus tubingensis,GCA_027923665.1
Aspergillus,Aspergillus tubingensis,GCA_027923685.1
Aspergillus,Aspergillus tubingensis,GCA_027923885.1
Aspergillus,Aspergillus tubingensis,GCA_027923925.1
Aspergillus,Aspergillus tubingensis,GCA_030762845.1
Aspergillus,Aspergillus tubingensis,GCA_037044275.1
Aspergillus,Aspergillus tubingensis,GCA_040333235.1
Aspergillus,Aspergillus tubingensis,GCA_044589405.1
Aspergillus,Aspergillus tubingensis,GCA_044592785.1
Aspergillus,Aspergillus tubingensis,GCA_049803905.1
Aspergillus,Aspergillus tubingensis,GCA_050924195.1
Aspergillus,Aspergillus tubingensis CBS 134.48,GCA_001890745.1
Aspergillus,Aspergillus turcosus,GCA_002234965.2
Aspergillus,Aspergillus turcosus,GCA_002234975.2
Aspergillus,Aspergillus udagawae,GCA_001078395.2
Aspergillus,Aspergillus udagawae,GCA_010723835.1
Aspergillus,Aspergillus udagawae,GCA_010724135.1
Aspergillus,Aspergillus udagawae,GCA_010724255.1
Aspergillus,Aspergillus udagawae,GCA_010724335.1
Aspergillus,Aspergillus udagawae,GCA_010724795.1
Aspergillus,Aspergillus undulatus,GCA_047715775.1
Aspergillus,Aspergillus unguis,GCA_003324175.1
Aspergillus,Aspergillus unguis,GCA_015586375.1
Aspergillus,Aspergillus unguis,GCA_018408605.1
Aspergillus,Aspergillus unguis,GCA_018408615.1
Aspergillus,Aspergillus unguis,GCA_023624955.1
Aspergillus,Aspergillus unguis,GCA_023624975.1
Aspergillus,Aspergillus unguis,GCA_023624995.1
Aspergillus,Aspergillus unguis,GCA_023625005.1
Aspergillus,Aspergillus unguis,GCA_047715655.1
Aspergillus,Aspergillus ustus,GCA_000812125.1
Aspergillus,Aspergillus ustus,GCA_040285355.1
Aspergillus,Aspergillus uvarum,GCA_023618385.1
Aspergillus,Aspergillus uvarum,GCA_023625595.1
Aspergillus,Aspergillus uvarum,GCA_048773035.1
Aspergillus,Aspergillus uvarum CBS 121591,GCA_003184745.1
Aspergillus,Aspergillus vadensis CBS 113365,GCA_003184925.1
Aspergillus,Aspergillus varians,GCA_047715575.1
Aspergillus,Aspergillus venezuelensis,GCA_047715615.1
Aspergillus,Aspergillus verrucosus,GCA_039955225.1
Aspergillus,Aspergillus versicolor,GCA_020284045.1
Aspergillus,Aspergillus versicolor,GCA_028828405.1
Aspergillus,Aspergillus versicolor,GCA_037043815.1
Aspergillus,Aspergillus versicolor,GCA_051621845.1
Aspergillus,Aspergillus versicolor CBS 583.65,GCA_001890125.1
Aspergillus,Aspergillus violaceofuscus CBS 115571,GCA_003184705.1
Aspergillus,Aspergillus viridinutans,GCA_004368095.1
Aspergillus,Aspergillus viridinutans,GCA_018404265.1
Aspergillus,Aspergillus vitricola,GCA_056320585.1
Aspergillus,Aspergillus vitricola,GCA_056321165.1
Aspergillus,Aspergillus welwitschiae,GCA_003344945.1
Aspergillus,Aspergillus welwitschiae,GCA_009761105.1
Aspergillus,Aspergillus welwitschiae,GCA_012275225.1
Aspergillus,Aspergillus welwitschiae,GCA_012365075.1
Aspergillus,Aspergillus welwitschiae,GCA_023718355.1
Aspergillus,Aspergillus welwitschiae,GCA_030015405.1
Aspergillus,Aspergillus welwitschiae,GCA_037044315.1
Aspergillus,Aspergillus welwitschiae,GCA_047655695.1
Aspergillus,Aspergillus wentii,GCA_026184555.1
Aspergillus,Aspergillus wentii,GCA_046000195.1
Aspergillus,Aspergillus wentii DTO 134E9,GCA_001890725.1
Aspergillus,Aspergillus westerdijkiae,GCA_001307345.1
Aspergillus,Aspergillus westerdijkiae,GCA_019976475.1
Aspergillus,Aspergillus westerdijkiae,GCA_026259865.1
Bipolaris,Bipolaris bicolor,GCA_026262445.1
Bipolaris,Bipolaris cookei,GCA_002286855.1
Bipolaris,Bipolaris gigantea,GCA_030558545.1
Bipolaris,Bipolaris gigantea,GCA_035078755.1
Bipolaris,Bipolaris gigantea,GCA_035078915.1
Bipolaris,Bipolaris gigantea,GCA_035078935.1
Bipolaris,Bipolaris gigantea,GCA_035078975.1
Bipolaris,Bipolaris gigantea,GCA_035078985.1
Bipolaris,Bipolaris gigantea,GCA_035079505.1
Bipolaris,Bipolaris gigantea,GCA_036172725.1
Bipolaris,Bipolaris gigantea,GCA_040113375.1
Bipolaris,Bipolaris maydis,GCA_019454015.1
Bipolaris,Bipolaris maydis,GCA_023087585.1
Bipolaris,Bipolaris maydis,GCA_028564845.1
Bipolaris,Bipolaris maydis,GCA_028751825.1
Bipolaris,Bipolaris maydis,GCA_028856445.1
Bipolaris,Bipolaris maydis,GCA_028858645.1
Bipolaris,Bipolaris maydis,GCA_028858655.1
Bipolaris,Bipolaris maydis,GCA_028891585.1
Bipolaris,Bipolaris maydis,GCA_034642335.1
Bipolaris,Bipolaris maydis ATCC 48331,GCA_000354255.1
Bipolaris,Bipolaris maydis C5,GCA_000338975.1
Bipolaris,Bipolaris oryzae,GCA_001675385.1
Bipolaris,Bipolaris oryzae,GCA_037177745.1
Bipolaris,Bipolaris oryzae,GCA_051549895.1
Bipolaris,Bipolaris oryzae,GCA_051549915.1
Bipolaris,Bipolaris oryzae,GCA_051549995.1
Bipolaris,Bipolaris oryzae,GCA_051550015.1
Bipolaris,Bipolaris oryzae,GCA_051550035.1
Bipolaris,Bipolaris oryzae,GCA_051550055.1
Bipolaris,Bipolaris oryzae ATCC 44560,GCA_000523455.1
Bipolaris,Bipolaris sivanesaniana,GCA_055773965.2
Bipolaris,Bipolaris sorokiniana,GCA_004329375.1
Bipolaris,Bipolaris sorokiniana,GCA_008452705.1
Bipolaris,Bipolaris sorokiniana,GCA_008452715.1
Bipolaris,Bipolaris sorokiniana,GCA_008452725.1
Bipolaris,Bipolaris sorokiniana,GCA_008452735.1
Bipolaris,Bipolaris sorokiniana,GCA_013416765.1
Bipolaris,Bipolaris sorokiniana,GCA_024722535.1
Bipolaris,Bipolaris sorokiniana,GCA_033006315.1
Bipolaris,Bipolaris sorokiniana,GCA_037974985.1
Bipolaris,Bipolaris sorokiniana,GCA_055473625.1
Bipolaris,Bipolaris sorokiniana,GCA_055473645.1
Bipolaris,Bipolaris sorokiniana,GCA_055473675.1
Bipolaris,Bipolaris sorokiniana,GCA_055473695.1
Bipolaris,Bipolaris sorokiniana,GCA_055473715.1
Bipolaris,Bipolaris sorokiniana,GCA_055473735.1
Bipolaris,Bipolaris sorokiniana,GCA_055473755.1
Bipolaris,Bipolaris sorokiniana,GCA_055473775.1
Bipolaris,Bipolaris sorokiniana,GCA_055473875.1
Bipolaris,Bipolaris sorokiniana ND90Pr,GCA_000338995.1
Bipolaris,Bipolaris sp. L1-2,GCA_036562085.1
Bipolaris,Bipolaris victoriae FI3,GCA_000527765.2
Bipolaris,Bipolaris zeicola,GCA_016906865.1
Bipolaris,Bipolaris zeicola,GCA_023079205.1
Bipolaris,Bipolaris zeicola,GCA_026367875.1
Bipolaris,Bipolaris zeicola 26-R-13,GCA_000523435.1
Blumeriella,Blumeriella jaapii,GCA_009599575.1
Boeremia,Boeremia exigua,GCA_020726555.1
Boeremia,Boeremia exigua,GCA_029590635.1
Boeremia,Boeremia exigua,GCA_047655185.1
Boeremia,Boeremia exigua,GCA_050229455.1
Boeremia,Boeremia foveata,GCA_022560035.1
Boeremia,Boeremia lycopersici,GCA_022609225.1
Botryosphaeria,Botryosphaeria agaves,GCA_022813555.1
Botryosphaeria,Botryosphaeria dothidea,GCA_001717445.1
Botryosphaeria,Botryosphaeria dothidea,GCA_004016265.1
Botryosphaeria,Botryosphaeria dothidea,GCA_011064635.1
Botryosphaeria,Botryosphaeria dothidea,GCA_011503125.2
Botryosphaeria,Botryosphaeria dothidea,GCA_013343905.1
Botryosphaeria,Botryosphaeria dothidea,GCA_015159355.1
Botryosphaeria,Botryosphaeria dothidea,GCA_021436945.2
Botryosphaeria,Botryosphaeria dothidea,GCA_021650725.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023079565.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023079585.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023079615.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023080815.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023082125.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023082145.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023084445.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023084485.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023084505.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023084545.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023084565.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023084585.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023084605.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023084625.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023084645.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023084665.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023084685.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023084705.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023084725.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023084745.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023084765.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023084785.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023084825.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023084845.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023084865.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023084885.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023084905.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023084925.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023084945.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023084965.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023084985.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023085005.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023085025.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023085045.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023085065.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023085085.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023085105.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023085125.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023085145.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023085165.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023085185.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023085205.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023085225.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023085245.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023085265.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023085275.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023085295.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023085315.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023085355.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023085455.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023085465.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023085475.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023085525.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023085745.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023085825.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023086605.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023086915.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023086925.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023086955.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023087025.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023087045.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023087065.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023087085.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023087105.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023087115.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023087145.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023087155.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023087165.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023087175.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023087185.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023087225.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023087285.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023087345.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023087425.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023087465.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023087505.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023087555.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023087565.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023087575.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023087785.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023088125.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023088145.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023088185.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023088205.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023088225.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023088265.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023088285.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023088325.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023088345.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023088355.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023088375.1
Botryosphaeria,Botryosphaeria dothidea,GCA_023088395.1
